,protein.Accession,gene_symbol,pred_prob,protein_probability,soft_label,hard_label,mRNA_TPM,degree
8144,P32297,CHRNA3,0.14884598553180695,0.0,0.136769326,0.0,0.011838666,5.930737337562887
8147,P60903,S100A10,0.7781692147254944,1.0,0.999999991,1.0,7.438241547,6.727920454563199
8148,Q9Y219,JAG2,0.2597576081752777,0.129829998,0.193198227,0.0,2.278127775,7.044394119358453
8149,Q9H902,REEP1,0.13091614842414856,0.0,0.206524598,0.0,0.005406368,0.0
8150,P38405,GNAL,0.620578408241272,0.999999539,0.999992652,1.0,0.108611456,8.426264754702098
8151,O43491,EPB41L2,0.322196900844574,0.705302743,0.892272515,1.0,2.571297894,0.0
8152,Q9HBM0,VEZT,0.4450364112854004,0.50253552,0.757932226,1.0,2.08431734,7.643856189774724
8153,Q6PI77,GPRASP3,0.13091614842414856,0.0,0.209727146,0.0,0.0,0.0
8154,Q9H0Q0,CYRIA,0.8528997898101807,0.999989515,0.999913616,1.0,0.386605957,3.584962500721156
8156,P10321,HLA-C,0.8045506477355957,0.999993578,0.999999813,1.0,5.194981945,7.592457037268081
8160,Q6P1J9,CDC73,0.9252108335494995,0.994558209,0.970043435,1.0,1.407726394,8.038918989292302
8161,E9PRG8,C11orf98,0.18841582536697388,0.0,0.0,0.0,3.71840265,2.807354922057604
8163,Q9HBL7,PLGRKT,0.9354109168052673,0.999266718,0.98670636,1.0,0.808793676,5.20945336562895
8164,Q96PY5,FMNL2,0.3300246298313141,0.217594489,0.712599273,1.0,1.048190898,4.954196310386875
8167,Q9Y2D9,ZNF652,0.17379295825958252,0.235101521,0.210802806,0.0,1.894098695,3.321928094887362
8168,P06315,IGKV5-2,0.13091614842414856,0.0,0.140604294,0.0,0.0,0.0
8171,Q14209,E2F2,0.14372241497039795,0.0,0.027706045,0.0,2.76937932,6.857980995127572
8173,P01008,SERPINC1,0.44012951850891113,0.883217962,0.737319451,1.0,0.024560724,7.507794640198696
8174,O14983,ATP2A1,0.5957271456718445,0.974095017,0.999994028,1.0,1.483243295,6.965784284662087
8176,A6NMN3,FAM170B,0.13447654247283936,0.0,0.108680256,0.0,0.0,4.247927513443585
8179,Q9Y5K5,UCHL5,0.5856419801712036,0.912954677,0.973772387,1.0,2.552728523,0.0
8181,P40227,CCT6A,0.9392502903938293,0.999995837,0.999994674,1.0,5.965155404,8.280770770130603
8183,Q86YV6,MYLK4,0.5564470291137695,0.229727851,0.172749127,0.0,0.021825711,4.906890595608519
8184,A6NC62,RBAKDN,0.13091614842414856,0.0,0.098112475,0.0,1.238551544,0.0
8185,Q86UR1,NOXA1,0.2629137337207794,0.163878394,0.227266763,0.0,3.882588099,5.321928094887363
8187,Q8NA54,IQUB,0.13756580650806427,0.0,0.146171172,0.0,0.024056538,5.392317422778761
8190,O75323,NIPSNAP2,0.9370649456977844,0.999787042,0.999999782,1.0,2.614821551,6.643856189774724
8191,Q5VTQ0,TTC39B,0.25248703360557556,0.157012712,0.285539585,0.0,0.836406582,3.700439718141092
8192,Q96AA8,JAKMIP2,0.4579409062862396,0.151016219,0.283486444,0.0,0.048245613,3.584962500721156
8193,Q9H4P4,RNF41,0.19455347955226898,0.0,0.219136339,0.0,2.910571227,6.409390936137702
8196,Q6ZVN7,SEM1,0.15219032764434814,0.0,0.16057381,0.0,2.308513528,8.03342300153745
8199,Q9BYQ7,KRTAP4-1,0.14007970690727234,0.0,0.0,0.0,1.122866657,5.129283016944966
8200,Q15166,PON3,0.20490065217018127,0.368201023,0.217582145,0.0,1.067239391,4.321928094887363
8202,Q8IX06,REXO1L1P,0.2092830240726471,0.270555449,0.289454308,0.0,0.0,0.0
8204,Q15147,PLCB4,0.46612778306007385,0.869735976,0.727363681,1.0,0.57363188,7.076815597050831
8206,P51692,STAT5B,0.6486244201660156,0.999443568,0.835277964,1.0,2.125473147,8.491853096329674
8209,P05787,KRT8,0.9076310992240906,1.0,1.0,1.0,6.84906178,7.400879436282184
8210,Q96BI1,SLC22A18,0.4294911026954651,0.872132831,0.913839912,1.0,0.922420291,5.727920454563199
8211,Q5W188,CST9LP1,0.13091614842414856,0.0,0.115256689,0.0,0.0,0.0
8212,Q13885,TUBB2A,0.9351168870925903,1.0,1.0,1.0,4.412166238,7.507794640198696
8213,Q9BQJ4,TMEM47,0.1433773785829544,0.0,0.136300874,0.0,0.06466509,4.247927513443585
8214,A6NEC2,NPEPPSL1,0.930206835269928,0.999253566,0.999725817,1.0,0.0,0.0
8218,P06881,CALCA,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
8220,Q8N4E4,PDCL2,0.21200047433376312,0.0,0.259564276,0.0,0.0,4.392317422778761
8224,Q8IY17,PNPLA6,0.25982898473739624,0.440423607,0.834595901,1.0,3.508519718,6.754887502163468
8225,Q8TAE6,PPP1R14C,0.18554162979125977,0.0,0.247964746,0.0,0.036909212,4.0
8229,Q8ND07,BBOF1,0.26940029859542847,0.1708862,0.184193584,0.0,0.23070349,3.807354922057604
8230,P26440,IVD,0.276383638381958,0.636432731,0.880611548,1.0,3.26984039,0.0
8231,Q6UXU4,GSG1L,0.13906727731227875,0.0,0.167708684,0.0,0.004859477,4.523561956057013
8232,Q5MCW4,ZNF569,0.511678159236908,0.169064131,0.196835431,0.0,0.045257101,5.882643049361842
8233,O00160,MYO1F,0.9316497445106506,0.999999477,0.949305347,1.0,2.946721148,0.0
8235,Q99757,TXN2,0.3209587335586548,0.0,0.998618702,1.0,4.522422118,7.1799090900149345
8236,Q8N9H9,C1orf127,0.3146112561225891,0.0,0.230343,0.0,0.148930505,2.0
8239,O95150,TNFSF15,0.1382289081811905,0.0,0.176901937,0.0,1.917384897,6.22881869049588
8240,Q8N141,ZFP82,0.13512936234474182,0.0,0.258537092,0.0,0.181346994,2.321928094887362
8241,P20701,ITGAL,0.8488557934761047,0.999538528,0.776295865,1.0,1.927667716,7.936637939002571
8242,Q99436,PSMB7,0.9192392826080322,0.986112858,0.763944674,1.0,3.248073208,8.049848549450562
8245,Q96LD1,SGCZ,0.19812768697738647,0.0,0.164714933,0.0,0.0,5.20945336562895
8246,Q6PIY7,TENT2,0.43322205543518066,0.283823186,0.264686098,0.0,1.920990753,5.459431618637297
8247,Q9Y305,ACOT9,0.9372400641441345,0.993939814,0.997120342,1.0,2.605248415,5.285402218862249
8249,P62258,YWHAE,0.939767599105835,0.999999997,1.0,1.0,0.075250688,8.581200581924957
8250,P18031,PTPN1,0.931816577911377,0.984932353,0.986992456,1.0,2.717448302,7.577428828035749
8251,Q96P53,WDFY2,0.15023577213287354,0.0,0.282782866,0.0,1.12715526,5.321928094887363
8253,Q9UQE7,SMC3,0.7051275968551636,0.986931251,0.940920741,1.0,3.311435571,8.199672344836364
8254,Q5XG87,TENT4A,0.13091614842414856,0.0,0.22413383,0.0,3.204604304,0.0
8255,P21815,IBSP,0.1584290713071823,0.0,0.0,0.0,1.177305557,6.714245517666122
8257,Q9HCU0,CD248,0.14251314103603363,0.0,0.263185571,0.0,3.186951679,5.832890014164741
8258,P16930,FAH,0.8915582895278931,0.991282705,0.997642447,1.0,2.362286769,6.129283016944966
8260,A8MYP8,CIMAP1B,0.2586688697338104,0.693296137,0.139004231,0.0,0.0,3.169925001442312
8262,Q96PU5,NEDD4L,0.2297576516866684,0.638488615,0.727072342,1.0,2.099550064,7.714245517666122
8265,P78426,NKX6-1,0.14438264071941376,0.0,0.098125054,0.0,0.129353315,6.247927513443585
8269,Q93052,LPP,0.9315662980079651,0.999955036,0.999999133,1.0,1.965841223,0.0
8270,Q9Y5I0,PCDHA13,0.1599370390176773,0.133526788,0.705770067,1.0,0.00257952,2.0
8271,Q5VVS0,C1orf140,0.13091614842414856,0.0,0.211052996,0.0,0.0,0.0
8272,Q7Z7J5,DPPA2,0.16805268824100494,0.150647443,0.180123769,0.0,0.0,4.754887502163468
8273,Q9BR76,CORO1B,0.9274148941040039,0.997925375,0.999619843,1.0,5.446052154,0.0
8274,F5H4B4,FAM227A,0.1923699826002121,0.177269867,0.214630733,0.0,0.83020484,2.807354922057604
8276,Q9BQ69,MACROD1,0.2151494175195694,0.0,0.747208819,1.0,1.127418267,5.392317422778761
8278,P19429,TNNI3,0.16389387845993042,0.0,0.074180042,0.0,2.384746176,7.348728154231077
8281,Q7LBC6,KDM3B,0.3137742280960083,0.685334416,0.713387195,1.0,3.029745146,6.20945336562895
8282,Q6UWB1,IL27RA,0.17619851231575012,0.337246178,0.182520431,0.0,1.557426177,6.491853096329675
8283,Q8WTW4,NPRL2,0.23081892728805542,0.0,0.2356145,0.0,4.521937052,6.3750394313469245
8286,Q9H0W8,SMG9,0.5296828150749207,0.442394741,0.819076045,1.0,3.323384451,5.20945336562895
8287,C0HM02,PRKCH,0.13091614842414856,0.0,0.0,0.0,0.555183065,0.0
8288,Q8NGK6,OR52I1,0.2601417303085327,0.0,0.053218345,0.0,0.0,3.4594316186372973
8289,Q5T4T1,TMEM170B,0.1376088708639145,0.0,0.09921124,0.0,0.933361093,1.584962500721156
8294,Q8TC90,CCER1,0.13487912714481354,0.0,0.28843179,0.0,0.0,3.584962500721156
8295,P06858,LPL,0.27576178312301636,0.635290875,0.183629365,0.0,0.08835135,0.0
8296,Q99583,MNT,0.20040550827980042,0.0,0.021986917,0.0,4.273340172,4.906890595608519
8297,Q86UG4,SLCO6A1,0.19419188797473907,0.0,0.239287842,0.0,0.0,8.618385502258606
8298,Q6ZTR7,CIBAR2,0.1483187973499298,0.0,0.183170381,0.0,0.0,5.044394119358453
8299,O95136,S1PR2,0.13091614842414856,0.0,0.187420792,0.0,1.340366701,0.0
8300,Q8NEC5,CATSPER1,0.15967543423175812,0.130745904,0.116749846,0.0,1.198991155,6.6293566200796095
8301,Q9UHX3,ADGRE2,0.25185853242874146,0.134832761,0.744890519,1.0,1.987117289,4.754887502163468
8302,Q9HCU5,PREB,0.3726898729801178,0.342770944,0.999998424,1.0,5.690548127,6.475733430966398
8303,P59543,TAS2R20,0.1348978877067566,0.0,0.0,0.0,0.0,5.491853096329675
8304,P04000,OPN1LW,0.1525154709815979,0.0,0.138847479,0.0,0.0,5.643856189774724
8306,Q5MJ70,SPDYA,0.14078575372695923,0.0,0.143514313,0.0,0.551570416,4.087462841250339
8308,A0A0B4J241,TRAV13-1,0.13091614842414856,0.0,0.0,0.0,0.823685808,0.0
8309,Q13901,C1D,0.1860477328300476,0.0,0.0,0.0,1.419771738,7.643856189774724
8310,Q53GA4,PHLDA2,0.15555134415626526,0.0,0.19537412,0.0,0.902678835,4.807354922057604
8311,Q9H321,VCX3B,0.148993119597435,0.0,0.0,0.0,0.0,3.9068905956085187
8312,Q16585,SGCB,0.2982676923274994,0.742066659,0.167683116,0.0,2.04258144,5.554588851677638
8313,Q9HBJ7,USP29,0.23588334023952484,0.144911155,0.290563426,0.0,0.0,5.459431618637297
8316,Q86Y27,BAGE5,0.13091614842414856,0.0,0.137407262,0.0,0.0,0.0
8318,P36542,ATP5F1C,0.4997037649154663,0.934754241,0.999960683,1.0,4.433772638,8.668884984266247
8319,P23743,DGKA,0.4378235340118408,0.814100997,0.781219567,1.0,3.033593989,0.0
8322,Q96K58,ZNF668,0.3646073341369629,0.385040498,0.154389337,0.0,3.223941587,5.426264754702098
8323,Q9Y2U2,KCNK7,0.1383945345878601,0.0,0.049384055,0.0,1.506846654,4.321928094887363
8324,Q71RH2,TLCD3B,0.15751361846923828,0.0,0.107045593,0.0,0.433018843,5.491853096329675
8325,A0A087WSX0,IGLV5-45,0.13091614842414856,0.0,0.280396663,0.0,0.0,0.0
8327,Q53EU6,GPAT3,0.13091614842414856,0.0,0.757434673,1.0,1.455917806,0.0
8328,Q9Y3C0,WASHC3,0.2571869194507599,0.0,0.999779335,1.0,1.992915486,5.930737337562887
8331,O75448,MED24,0.1802729070186615,0.130267315,0.846187873,1.0,3.638590922,0.0
8332,P29144,TPP2,0.920333206653595,0.995214979,0.978695587,1.0,2.458052586,0.0
8333,O95007,OR6B1,0.13091614842414856,0.0,0.066315772,0.0,0.0,0.0
8334,Q5J5C9,DEFB121,0.13629907369613647,0.0,0.0,0.0,0.0,5.20945336562895
8336,Q8TCW7,ZPLD1,0.1461188644170761,0.0,0.166143976,0.0,0.001765908,4.523561956057013
8341,Q16655,MLANA,0.16070714592933655,0.0,0.222950029,0.0,0.016914838,4.954196310386875
8342,Q93008,USP9X,0.45739251375198364,0.667843904,0.879323815,1.0,2.91687363,7.562242424221073
8343,Q6P5S2,LEG1,0.1401098668575287,0.0,0.115786824,0.0,0.0,3.700439718141092
8345,Q9NUQ9,CYRIB,0.936791181564331,0.999999999,0.999999829,1.0,2.005739888,4.087462841250339
8347,P02747,C1QC,0.1670619398355484,0.0,0.713689731,1.0,5.683971261,6.614709844115208
8348,Q13069,GAGE5,0.13091614842414856,0.0,0.0,0.0,0.0,0.0
8349,Q8WVI0,UQCC5,0.1382945477962494,0.0,0.284704309,0.0,0.0,3.807354922057604
8351,Q16531,DDB1,0.776159405708313,0.995974281,0.998363949,1.0,3.978447858,8.57742882803575
8353,Q96MH6,TMEM68,0.14726383984088898,0.0,0.999963525,1.0,1.291691531,4.459431618637297
8355,Q86SM5,MRGPRG,0.13670706748962402,0.0,0.109732772,0.0,0.0,3.0
8356,Q96KC2,ARL5B,0.32733383774757385,0.0,0.228917644,0.0,3.77514164,5.491853096329675
8357,P62899,RPL31,0.30265310406684875,0.0,0.155735302,0.0,5.831980501,8.832890014164741
8358,P53805,RCAN1,0.26914116740226746,0.281299555,0.296523185,0.0,1.425495167,5.672425341971495
8363,A6NM10,AQP12B,0.14111575484275818,0.0,0.152028321,0.0,1.293056509,4.0
8364,Q9Y2P8,RCL1,0.447315514087677,0.885537962,0.771432016,1.0,1.240228749,7.936637939002571
8365,Q8NHV9,RHOXF1,0.2520943880081177,0.154190649,0.261739921,0.0,0.004926274,2.0
8367,Q6UN15,FIP1L1,0.9354800581932068,0.999592193,0.998241565,1.0,1.616061642,7.303780748177103
8369,Q96MD7,C9orf85,0.15484042465686798,0.0,0.0,0.0,1.122013744,3.321928094887362
8370,Q8NBA8,DTWD2,0.2569243311882019,0.694096345,0.256367054,0.0,0.380658379,4.643856189774724
8371,O60762,DPM1,0.6113261580467224,0.936346193,0.999999581,1.0,3.401274496,0.0
8373,P10145,CXCL8,0.19922856986522675,0.0,0.0,0.0,7.106977549,9.523561956057012
8374,Q96JF6,ZNF594,0.19165992736816406,0.149152156,0.177000421,0.0,0.641842509,0.0
8375,Q96FE5,LINGO1,0.22867333889007568,0.159383336,0.171068192,0.0,0.059669299,5.832890014164741
8376,O60333,KIF1B,0.4489079415798187,0.418402874,0.706223597,1.0,1.500681049,7.098032082960526
8377,O15294,OGT,0.4455333948135376,0.844290123,0.954146674,1.0,5.032478833,7.442943495848728
8378,Q8NGJ8,OR51S1,0.19466912746429443,0.0,0.0,0.0,0.0,3.807354922057604
8379,Q9NP85,NPHS2,0.25406745076179504,0.354572269,0.085326296,0.0,0.0,6.285402218862249
8380,A0A1W2PP97,THSD8,0.13091614842414856,0.0,0.166091501,0.0,0.0,0.0
8381,P27361,MAPK3,0.9390377998352051,0.99836745,0.999343171,1.0,5.065036652,9.709083812550343
8383,Q8NHB8,OR5K2,0.20298488438129425,0.0,0.0,0.0,0.0,3.807354922057604
8384,Q92905,COPS5,0.26737794280052185,0.0,0.77623839,1.0,2.99559042,8.700439718141093
8385,Q99819,ARHGDIG,0.3309291899204254,0.0,0.272829067,0.0,0.894142757,5.129283016944966
8387,Q1W4C9,SPINK13,0.13646343350410461,0.0,0.0,0.0,0.071793564,3.4594316186372973
8391,Q9Y2Z0,SUGT1,0.9394721388816833,0.999977357,0.99851219,1.0,2.309025019,6.087462841250339
8392,A6NGB9,WIPF3,0.5337927341461182,0.310585389,0.243651691,0.0,0.041703329,5.426264754702098
8393,Q6UXV1,IZUMO2,0.17246228456497192,0.0,0.047899916,0.0,0.198328759,3.700439718141092
8394,A6NGY3,C5orf52,0.1477007120847702,0.0,0.137827893,0.0,0.271532519,3.584962500721156
8395,P59095,STARD6,0.22209173440933228,0.617124279,0.212134543,0.0,0.0,4.392317422778761
8398,P28300,LOX,0.16177606582641602,0.0,0.265715823,0.0,1.827133783,8.29920801838728
8400,Q9NU53,GINM1,0.15767616033554077,0.0,0.282082917,0.0,2.654219963,4.247927513443585
8401,A6NMB9,FIGNL2,0.2083570510149002,0.433981892,0.220640463,0.0,0.215191508,0.0
8402,Q9HC97,GPR35,0.13807587325572968,0.0,0.023538144,0.0,2.752969693,4.954196310386875
8403,O43852,CALU,0.9389258623123169,0.99999999,0.999999998,1.0,4.147468176,6.022367813028454
8404,Q16836,HADH,0.9355663657188416,0.999999982,0.999999997,1.0,2.662708433,7.417852514885898
8409,Q92570,NR4A3,0.1700063794851303,0.131963696,0.156321232,0.0,1.802298612,5.807354922057604
8410,P05141,SLC25A5,0.93975830078125,0.99999725,0.999998946,1.0,7.603426742,7.22881869049588
8411,Q9H7B4,SMYD3,0.2570856809616089,0.463266937,0.213354059,0.0,0.183168801,6.459431618637297
8412,P51148,RAB5C,0.9395799040794373,0.999959068,1.0,1.0,4.061555648,6.977279923499917
8413,A8MXZ3,KRTAP9-1,0.1354134976863861,0.0,0.117320626,0.0,0.0,4.523561956057013
8414,P86478,PRR20E,0.13091614842414856,0.0,0.085836852,0.0,0.0,0.0
8417,Q9UKG4,SLC13A4,0.1974100023508072,0.0,0.030467619,0.0,0.179059412,4.392317422778761
8418,A1L3X4,MT1DP,0.13091614842414856,0.0,0.092693917,0.0,0.498846234,0.0
8421,Q13291,SLAMF1,0.13091614842414856,0.0,0.173101006,0.0,0.195525676,0.0
8425,O60603,TLR2,0.3632221519947052,0.81529449,0.766472148,1.0,3.150265342,8.974414589805527
8426,Q9UBN1,CACNG4,0.31708019971847534,0.497601108,0.058735282,0.0,0.312793068,6.857980995127572
8431,Q8IXE1,OR4N5,0.13091614842414856,0.0,0.02491795,0.0,0.0,0.0
8432,Q9BXP5,SRRT,0.9066032767295837,0.950905056,0.998707229,1.0,5.914136748,7.754887502163468
8433,P28074,PSMB5,0.2693319320678711,0.659430862,0.951686826,1.0,3.723030956,7.820178962415188
8434,Q9H0C3,TMEM117,0.13517796993255615,0.0,0.103990069,0.0,0.098810016,4.087462841250339
8435,Q8TD23,ZNF675,0.14052841067314148,0.0,0.10649033,0.0,0.331748446,3.807354922057604
8437,A6NMX2,EIF4E1B,0.9266908764839172,0.997602681,0.995698614,1.0,0.0,0.0
8438,P08559,PDHA1,0.937916100025177,0.999891535,0.903597707,1.0,4.521248747,8.08214904135387
8439,Q9Y2W6,TDRKH,0.1488945633172989,0.0,0.741264281,1.0,1.487311197,5.087462841250339
8440,Q13401,PMS2P3,0.5840601325035095,0.911549992,0.284982679,0.0,3.712367806,0.0
8441,Q5JRK9,PAGE2B,0.13526350259780884,0.0,0.189815313,0.0,0.083154398,3.4594316186372973
8443,Q6ZSJ9,SHISA6,0.13676252961158752,0.0,0.224658782,0.0,0.0,5.614709844115208
8444,P09104,ENO2,0.9395914077758789,1.0,0.999999697,1.0,4.748618455,8.285402218862249
8445,P49585,PCYT1A,0.8018852472305298,0.99999494,0.98819963,1.0,2.822809062,6.0
8449,Q96M86,DNHD1,0.21204069256782532,0.399226395,0.773844735,1.0,2.043375431,5.643856189774724
8451,P28062,PSMB8,0.8876724243164062,0.999806799,0.946545857,1.0,0.081481458,8.098032082960527
8452,Q9NTJ5,SACM1L,0.931577742099762,0.999961166,0.999999975,1.0,2.06530743,0.0
8453,Q9Y3M9,ZNF337,0.13091614842414856,0.0,0.249601896,0.0,2.654778584,0.0
8455,Q7Z5A9,TAFA1,0.15140824019908905,0.0,0.0,0.0,0.0,3.584962500721156
8456,Q8NGT0,OR13C9,0.24358168244361877,0.0,0.023817145,0.0,0.0,3.9068905956085187
8457,Q9NV64,TMEM39A,0.13593590259552002,0.0,0.26212103,0.0,2.53474996,3.321928094887362
8458,Q99567,NUP88,0.9305833578109741,0.980625493,0.951492458,1.0,2.34623089,7.357552004618084
8460,P20592,MX2,0.8023713827133179,0.999998485,0.943400724,1.0,2.793384606,7.011227255423254
8462,Q9NXF7,DCAF16,0.18185803294181824,0.0,0.144359695,0.0,3.975336425,6.409390936137702
8467,P0C7V7,SEC11B,0.13091614842414856,0.0,0.031597383,0.0,0.0,0.0
8468,Q15049,MLC1,0.3285280764102936,0.0,0.0,0.0,0.308757658,3.169925001442312
8470,Q86WK6,AMIGO1,0.42637550830841064,0.138561647,0.229481226,0.0,2.37954826,3.169925001442312
8472,Q8WTX9,ZDHHC1,0.13935671746730804,0.0,0.190749914,0.0,2.953914477,3.584962500721156
8473,P51153,RAB13,0.9355663657188416,0.999999963,0.999998615,1.0,5.492731071,6.321928094887363
8474,P40199,CEACAM6,0.9354192614555359,0.999305885,0.773814797,1.0,6.531594063,5.882643049361842
8475,Q99895,CTRC,0.2361302673816681,0.647067388,0.247653162,0.0,0.836387431,4.954196310386875
8476,Q86XW9,NME9,0.13091614842414856,0.0,0.25020414,0.0,0.0,0.0
8478,Q16635,TAFAZZIN,0.24080915749073029,0.156721871,0.224352022,0.0,4.299947683,6.459431618637297
8480,Q5TD94,RSPH4A,0.14900840818881989,0.0,0.269603623,0.0,0.64006169,6.569855608330948
8483,Q9UGM3,DMBT1,0.2696126103401184,0.712427713,0.758787348,1.0,4.336971881,5.754887502163468
8485,Q96DB5,RMDN1,0.8876785039901733,0.999925309,0.714160627,1.0,2.188685605,4.700439718141092
8487,Q7Z4W3,KRTAP19-3,0.1360127180814743,0.0,0.272171857,0.0,0.0,5.285402218862249
8489,Q15546,MMD,0.13606376945972443,0.0,0.042133502,0.0,2.379799791,3.169925001442312
8490,Q5H8A3,NMS,0.1415964514017105,0.0,0.078246015,0.0,0.0,7.108524456778169
8491,P11086,PNMT,0.13681016862392426,0.0,0.19079741,0.0,0.238799958,5.044394119358453
8493,A0A1B0GVZ6,MBD3L2B,0.13091614842414856,0.0,0.158614434,0.0,0.0,0.0
8497,Q6ZVM7,TOM1L2,0.9297800660133362,0.977340879,0.911489925,1.0,1.339692157,4.247927513443585
8498,P11488,GNAT1,0.7328660488128662,0.999999463,0.999995345,1.0,0.43996704,6.78135971352466
8499,Q9Y3E5,PTRH2,0.6192367076873779,0.943770091,0.976919804,1.0,2.667003487,0.0
8501,Q9P266,JCAD,0.39598551392555237,0.163284032,0.236301783,0.0,0.255807418,4.459431618637297
8503,Q86U38,NOP9,0.15074601769447327,0.0,0.894944235,1.0,4.358055206,7.199672344836364
8504,Q6URK8,SPMIP8,0.3145586848258972,0.0,0.135544532,0.0,0.0,2.0
8507,Q537H7,SPATA45,0.1354372799396515,0.0,0.0,0.0,0.019028814,4.247927513443585
8508,Q15102,PAFAH1B3,0.9194424152374268,0.999987152,0.857141002,1.0,4.712765053,5.78135971352466
8509,Q5JS54,PSMG4,0.13091614842414856,0.0,0.72908395,1.0,1.425331393,0.0
8510,Q9UKA9,PTBP2,0.6515488624572754,0.64048643,0.787457419,1.0,1.509798116,6.392317422778761
8511,Q5JRS4,OR10J3,0.13091614842414856,0.0,0.073850123,0.0,0.0,0.0
8512,O14974,PPP1R12A,0.9361206293106079,0.999942508,0.940512847,1.0,1.959458492,6.918863237274595
8513,Q15813,TBCE,0.6385305523872375,0.949836297,0.97722321,1.0,0.0,0.0
8514,Q13113,PDZK1IP1,0.1920129656791687,0.0,0.285714269,0.0,4.240221142,5.285402218862249
8518,P60983,GMFB,0.9397708773612976,0.999992682,0.856638182,1.0,3.64383485,3.584962500721156
8519,P50226,SULT1A2,0.6299019455909729,0.995261984,0.922670008,1.0,1.15479614,4.857980995127572
8520,Q8NHG7,SVIP,0.28362590074539185,0.0,0.987238696,1.0,3.341244107,4.392317422778761
8522,P08134,RHOC,0.9359844326972961,1.0,0.999999984,1.0,5.854686596,7.774787059601174
8524,Q00169,PITPNA,0.9255672097206116,0.999999826,0.950013712,1.0,3.299897875,4.857980995127572
8526,Q02338,BDH1,0.41334953904151917,0.22827475,0.711139153,1.0,0.010531272,5.392317422778761
8527,Q9NXV6,CDKN2AIP,0.45731979608535767,0.902194954,0.72571732,1.0,4.305847348,4.0
8528,Q8NAA6,LINC02694,0.13091614842414856,0.0,0.199581229,0.0,0.0,0.0
8530,C9JDP6,CLDN25,0.13509754836559296,0.0,0.0,0.0,0.0,5.614709844115208
8535,Q8WVQ1,CANT1,0.27615684270858765,0.713103794,0.721143812,1.0,4.331126054,6.266786540694901
8537,Q17RR3,PNLIPRP3,0.13982436060905457,0.0,0.165807951,0.0,0.0,5.285402218862249
8538,Q7L4S7,ARMCX6,0.3383302092552185,0.417468506,0.118854409,0.0,3.540465917,3.169925001442312
8539,Q5SR56,MFSD14B,0.17482031881809235,0.236224383,0.093440259,0.0,2.027724856,4.087462841250339
8541,G3V211,LINC01619,0.13091614842414856,0.0,0.0,0.0,0.313658737,0.0
8542,O60711,LPXN,0.930029034614563,0.999999974,0.733414336,1.0,1.474031684,5.491853096329675
8544,Q9H228,S1PR5,0.20031218230724335,0.0,0.121666951,0.0,0.67919376,5.78135971352466
8546,Q96EF9,ZHX1-C8orf76,0.40617212653160095,0.78925711,0.19231157,0.0,0.379506331,0.0
8548,Q68CR7,LRRC66,0.1492503136396408,0.0,0.250258345,0.0,0.696822746,4.459431618637297
8549,Q15651,HMGN3,0.13091614842414856,0.0,0.049143091,0.0,2.751832105,0.0
8552,P0DMU7,CT45A6,0.2101767510175705,0.224697426,0.180562754,0.0,0.0,0.0
8553,Q9UHQ1,NARF,0.36308297514915466,0.816511823,0.702413275,1.0,3.311029678,4.169925001442312
8556,Q6KF10,GDF6,0.18916819989681244,0.499755373,0.246981977,0.0,0.0,5.754887502163468
8557,Q8NG97,OR2Z1,0.13091614842414856,0.0,0.131390535,0.0,0.0,0.0
8559,Q8WUM9,SLC20A1,0.14494559168815613,0.0,0.188408974,0.0,4.83879152,5.0
8560,P0CW19,LIMS3,0.26001766324043274,0.0,0.025347182,0.0,0.0,3.169925001442312
8561,A6NLI5,TRIM64C,0.13091614842414856,0.0,0.193404617,0.0,0.0,0.0
8562,D6RBQ6,USP17L17,0.13478150963783264,0.0,0.226343863,0.0,0.0,4.459431618637297
8563,Q8N688,DEFB123,0.13813461363315582,0.0,0.10270694,0.0,0.0,5.459431618637297
8564,Q9NWS9,ZNF446,0.1346864402294159,0.0,0.149348596,0.0,3.61465981,5.129283016944966
8566,Q86UW1,SLC51A,0.14264799654483795,0.0,0.231737459,0.0,0.235335168,5.614709844115208
8567,P60371,KRTAP10-6,0.13562476634979248,0.0,0.138085488,0.0,0.0,4.169925001442312
8568,Q49AS3,LRRC37A5P,0.13091614842414856,0.0,0.0,0.0,0.454849211,0.0
8569,Q16517,NNAT,0.13091614842414856,0.0,0.0,0.0,0.517021927,0.0
8570,Q92900,UPF1,0.9310365915298462,0.983029403,0.843896527,1.0,3.910153247,8.134426320220927
8571,Q96RI0,F2RL3,0.15342006087303162,0.0,0.107824545,0.0,0.0,6.339850002884624
8572,Q8N335,GPD1L,0.22264979779720306,0.282512788,0.807065361,1.0,1.94346892,6.870364719583405
8573,Q86XT4,TRIM50,0.16220325231552124,0.0,0.245801436,0.0,0.06288718,5.491853096329675
8574,P07741,APRT,0.9266660213470459,0.999999471,0.999999535,1.0,6.66539414,7.888743248898259
8576,Q9P0W2,HMG20B,0.2571812570095062,0.0,0.286594625,0.0,5.407775613,6.643856189774724
8580,P49326,FMO5,0.2429763227701187,0.322232953,0.275127447,0.0,1.096033514,4.643856189774724
8581,O95359,TACC2,0.923877477645874,0.982213264,0.934987407,1.0,1.596925408,5.392317422778761
8582,Q96N28,PRELID3A,0.5837628245353699,0.911286478,0.261497627,0.0,1.249086654,0.0
