,accession,gene_symbol,pred_prob,raw_prob,soft_label,hard_label,mRNA
10495,Q8IVP9,ZNF547,0.5418102145195007,0.0,0.416813642,,0.967257598
10496,Q5GH70,XKR9,0.05390584096312523,0.0,0.22951896,0.0,0.046160801
10497,A0JD32,TRAV38-2DV8,0.10965562611818314,0.0,0.03905418,0.0,0.420740755
10498,Q9NSC7,ST6GALNAC1,0.1243971586227417,0.0,0.646603288,,3.637187449
10499,Q8N5U1,MS4A15,0.053931333124637604,0.0,0.300992351,,0.03330084
10500,O75132,ZBED4,0.2346847653388977,0.458151007,0.326591354,,3.605022909
10501,Q9Y6L7,TLL2,0.2707894444465637,0.485000833,0.48104784,,0.037578378
10502,Q3MIN7,RGL3,0.38924193382263184,0.0,0.587404156,,0.392497044
10503,Q9UEF7,KL,0.30605563521385193,0.504326692,0.424838567,,0.013438916
10504,Q8J025,APCDD1,0.13508695363998413,0.311374744,0.162338764,0.0,0.0
10505,P11801,PSKH1,0.06863131374120712,0.0,0.289736105,0.0,2.316720622
10506,Q96RK0,CIC,0.4101855158805847,0.163840457,0.635640576,,4.862576159
10507,Q8WWX8,SLC5A11,0.14519430696964264,0.0,0.334399867,,0.035163078
10508,Q9YNA8,ERVK-19,0.10965562611818314,0.0,0.433559152,,0.0
10509,Q96S21,RAB40C,0.5913125276565552,0.750535118,0.199729897,0.0,3.001708535
10510,Q9UNH7,SNX6,0.9822691679000854,0.999854265,0.980328524,1.0,1.863982584
10511,Q99612,KLF6,0.1404276192188263,0.0,0.226980414,0.0,7.549956586
10512,Q5FWF7,FBXO48,0.05394561588764191,0.0,0.17233277,0.0,1.755340478
10513,Q7Z7B7,DEFB132,0.05395415797829628,0.0,0.043256685,0.0,0.0
10514,Q96LC9,BMF,0.33749061822891235,0.0,0.09337626,0.0,3.419811084
10515,A6NLW8,DUXA,0.06682606041431427,0.0,0.119632914,0.0,0.0
10516,Q9UIL1,SCOC,0.922507107257843,0.999998462,0.978134224,1.0,2.065226846
10517,O14817,TSPAN4,0.3371986448764801,0.0,0.0,0.0,1.99311079
10518,Q9P2U8,SLC17A6,0.05393381789326668,0.0,0.276632439,0.0,0.0
10519,Q99497,PARK7,0.9822791814804077,1.0,0.999999352,1.0,3.890819317
10520,Q8WU10,PYROXD1,0.3896610140800476,0.0,0.511622699,,2.113833733
10521,Q92729,PTPRU,0.12352560460567474,0.0,0.293200439,0.0,0.308450711
10522,Q6IF63,OR52W1,0.1701129674911499,0.0,0.052656056,0.0,0.0
10523,Q9Y2G5,POFUT2,0.06097013130784035,0.0,0.159823435,0.0,3.127625199
10524,A0A1B0GTR3,CXorf51A,0.10965562611818314,0.0,0.031004951,0.0,0.0
10525,Q9BWG6,SCNM1,0.3857104480266571,0.0,0.505572898,,3.177867081
10526,P39748,FEN1,0.9544269442558289,0.998939972,0.992051104,1.0,4.996102151
10527,P35580,MYH10,0.9809926152229309,0.999991711,0.999935908,1.0,0.181506929
10528,Q9Y6I9,TEX264,0.139133483171463,0.0,0.856600392,1.0,2.916461578
10529,P48147,PREP,0.48892781138420105,0.649043323,0.831448052,1.0,1.672960777
10530,A4FU69,EFCAB5,0.3724224865436554,0.388239539,0.63522763,,0.094808793
10531,P01825,IGHV4-59,0.10965562611818314,0.0,0.238880446,0.0,0.0
10532,Q9UPI3,FLVCR2,0.40989309549331665,0.728058748,0.037471687,0.0,0.79060532
10533,Q7Z5H3,ARHGAP22,0.8993510603904724,0.845516975,0.477409846,,0.225369088
10534,Q8WXE9,STON2,0.4623001515865326,0.0,0.261448553,0.0,0.722634641
10535,Q96KK3,KCNS1,0.10965562611818314,0.0,0.166181294,0.0,0.096935684
10536,P13693,TPT1,0.9807817935943604,0.999999971,0.999985962,1.0,7.956561202
10537,A0A286YF18,SMIM44,0.3553891181945801,0.425805261,0.116769352,0.0,2.149557725
10538,O60443,GSDME,0.10219278931617737,0.146998895,0.667749813,,0.616464542
10539,Q9H8M7,MINDY3,0.8288171291351318,0.856412095,0.758017338,1.0,1.003551909
10540,Q5TIA1,MEI1,0.11940266191959381,0.195257045,0.433338687,,0.155508882
10541,Q8N1M1,BEST3,0.14594486355781555,0.141350261,0.574158418,,0.0
10542,Q9HCE0,EPG5,0.5550301671028137,0.23676551,0.562193874,,1.403647365
10543,O60883,GPR37L1,0.05392678454518318,0.0,0.305140795,,1.238518375
10544,Q5BKU9,OXLD1,0.05392972752451897,0.0,0.211287671,0.0,5.503845615
10545,O75151,PHF2,0.2642686665058136,0.0,0.408379595,,1.783450601
10546,Q15283,RASA2,0.2574525773525238,0.0,0.507182273,,1.406079299
10547,Q9BV99,LRRC61,0.08696039766073227,0.0,0.359805176,,2.440525209
10548,A1A580,KRTAP23-1,0.054009485989809036,0.0,0.0,0.0,0.0
10549,Q12756,KIF1A,0.7676512002944946,0.843481817,0.954077383,1.0,0.059079489
10550,Q8N2M4,TMEM86A,0.2708143889904022,0.637602717,0.110206664,0.0,1.611153989
10551,Q9H0X4,FAM234A,0.5874530673027039,0.711660068,0.459377539,,2.77224966
10552,O14830,PPEF2,0.15289902687072754,0.224586501,0.347404698,,0.0
10553,P35558,PCK1,0.5698115825653076,0.228100468,0.851002286,1.0,1.162339938
10554,Q6QNK2,ADGRD1,0.2579558789730072,0.242695693,0.375484499,,0.126186837
10555,Q96NT5,SLC46A1,0.10183402895927429,0.0,0.277537676,0.0,2.186388682
10556,Q9Y5R4,HEMK1,0.4814426600933075,0.458029289,0.119589185,0.0,2.757039084
10557,Q96BD8,SKA1,0.0888819769024849,0.0,0.29858051,0.0,0.051407645
10558,P0DKB5,TPBGL,0.34311801195144653,0.0,0.057886021,0.0,1.292055759
10559,Q8NC26,ZNF114,0.7377817034721375,0.309018856,0.382429255,,0.073957239
10560,A0A0B4J279,TRAV21,0.10965562611818314,0.0,0.063077555,0.0,0.0
10561,P18283,GPX2,0.3679124116897583,0.186136576,0.214272742,0.0,7.496786216
10562,Q9BRT8,ZNG1A,0.133096843957901,0.0,0.585381822,,0.0
10563,Q7Z3E5,ARMC9,0.20240418612957,0.0,0.492830088,,0.858697462
10564,Q8WUM9,SLC20A1,0.09012752026319504,0.0,0.188408974,0.0,4.83879152
10565,Q9BX95,SGPP1,0.059475842863321304,0.0,0.510903428,,1.149124108
10566,P0DL12,SMIM17,0.465615451335907,0.799681765,0.248358911,0.0,0.0
10567,Q9NR71,ASAH2,0.06439688801765442,0.130789075,0.827015521,1.0,0.057308624
10568,Q9NRU3,CNNM1,0.09877051413059235,0.0,0.329879473,,2.110511458
10569,Q9NPD8,UBE2T,0.35024216771125793,0.411962974,0.451746188,,3.897136908
10570,P30279,CCND2,0.09708955883979797,0.0,0.325340538,,1.433897466
10571,P49447,CYB561,0.10965562611818314,0.0,0.389052448,,4.451097917
10572,Q92804,TAF15,0.9841355681419373,0.999999246,0.999999379,1.0,0.053451418
10573,Q9Y2H8,ZNF510,0.06487341970205307,0.0,0.149682802,0.0,1.630953864
10574,Q8NFT6,DBF4B,0.41709598898887634,0.316580876,0.197582898,0.0,1.761815595
10575,O95067,CCNB2,0.16982541978359222,0.0,0.319654404,,3.063294575
10576,Q8IVF1,NUTM2A,0.26665276288986206,0.130123354,0.341432683,,0.234397144
10577,Q2M2Z5,KIZ,0.5650771856307983,0.684953354,0.540647653,,0.976857488
10578,Q08257,CRYZ,0.979852557182312,0.999564702,0.999655581,1.0,3.416022973
10579,P23588,EIF4B,0.5019775629043579,0.0,0.949046822,1.0,4.788570597
10580,Q8NGD4,OR4K1,0.10965562611818314,0.0,0.0,0.0,0.0
10581,Q9BSH5,HDHD3,0.18831877410411835,0.0,0.836441505,1.0,5.778278681
10582,Q9UBV7,B4GALT7,0.05873452126979828,0.0,0.141019595,0.0,4.06598006
10583,Q8NGZ9,OR2T10,0.10965562611818314,0.0,0.065542361,0.0,0.0
10584,P63302,SELENOW,0.24638792872428894,0.0,0.0,0.0,6.482150396
10585,Q6F5E8,CARMIL2,0.6091071367263794,0.276472839,0.490153395,,1.516376028
10586,Q6ISS4,LAIR2,0.06307554990053177,0.0,0.677939958,,0.0
10587,Q7Z6A9,BTLA,0.09435021132230759,0.0,0.162997948,0.0,0.046277235
10588,Q96CM4,NXNL1,0.1982702910900116,0.0,0.048350545,0.0,0.0
10589,O00212,RHOD,0.8804078698158264,0.731452877,0.260992553,0.0,2.510219134
10590,O60683,PEX10,0.2890825569629669,0.0,0.031806146,0.0,3.415003671
10591,P52744,ZNF138,0.10843880474567413,0.0,0.179779101,0.0,1.634306161
10592,Q9H981,ACTR8,0.27655744552612305,0.129978921,0.493683118,,2.616374109
10593,Q8IW40,CCDC103,0.089497409760952,0.0,0.252072565,0.0,0.195016175
10594,Q13616,CUL1,0.3933737277984619,0.0,0.809935877,1.0,2.664663799
10595,Q9Y2H5,PLEKHA6,0.49330413341522217,0.367594091,0.757025351,1.0,3.152413705
10596,P13987,CD59,0.981357753276825,0.987181524,0.999998101,1.0,3.669653802
10597,Q9NZ45,CISD1,0.9836697578430176,0.993191599,0.889925342,1.0,2.337366758
10598,Q2M2I8,AAK1,0.9781712889671326,0.998184098,0.80618114,1.0,1.993518647
10599,P80098,CCL7,0.05390017852187157,0.0,0.057889492,0.0,2.649547492
10600,Q5JNZ3,ZNF311,0.27456381916999817,0.131457361,0.126387658,0.0,0.0
10601,Q8IVU9,CABCOCO1,0.0543401837348938,0.0,0.268669126,0.0,0.016066133
10602,Q8NEU8,APPL2,0.8384425044059753,0.667504239,0.991513931,1.0,2.947952431
10603,Q13410,BTN1A1,0.21655701100826263,0.209911121,0.221553804,0.0,0.0
10604,O95497,VNN1,0.18263883888721466,0.0,0.550166324,,3.290621789
10605,Q08881,ITK,0.26321783661842346,0.0,0.336548632,,0.381469167
10606,Q9NX63,CHCHD3,0.9484885334968567,0.956336783,0.999997008,1.0,1.477613918
10607,Q9P055,JKAMP,0.3772154748439789,0.0,0.0280058,0.0,2.48662622
10608,P51157,RAB28,0.17994506657123566,0.0,0.054129594,0.0,0.653081266
10609,Q9UJU2,LEF1,0.1273968666791916,0.0,0.357865546,,0.191069668
10610,Q9UHC3,ASIC3,0.19332706928253174,0.0,0.337702599,,2.844879303
10611,Q9UN30,SCML1,0.07419519871473312,0.0,0.263062844,0.0,4.119096139
10612,A6H8Y1,BDP1,0.33089521527290344,0.3406455,0.688441387,,0.0
10613,Q8NAJ2,LINC02913,0.6092351675033569,0.766311912,0.188525145,0.0,1.30320761
10614,Q9NSD7,RXFP3,0.48208630084991455,0.210874731,0.221856825,0.0,0.0
10615,P42892,ECE1,0.4210536777973175,0.446885753,0.587347477,,2.537080916
10616,Q8N9G6,0,0.10965562611818314,0.0,0.29049305,0.0,0.0
10617,A7E2S9,ANKRD30BL,0.053900301456451416,0.0,0.313304711,,0.006075952
10618,O14958,CASQ2,0.1694612205028534,0.0,0.174421071,0.0,0.004884424
10619,A0A0U1RQS6,TMEM275,0.14543530344963074,0.129822534,0.0,0.0,0.0
10620,Q49A88,CCDC14,0.8122186660766602,0.868299531,0.546075603,,2.922789885
10621,Q9UFC0,LRWD1,0.7801629304885864,0.909685941,0.755258207,1.0,3.767426666
10622,Q4G0W2,DUSP28,0.22629350423812866,0.0,0.160891503,0.0,2.992955593
10623,Q9BY14,TEX101,0.08255670219659805,0.0,0.025179226,0.0,0.019477313
10624,Q14767,LTBP2,0.1522190123796463,0.179523139,0.374233262,,0.488769609
10625,Q6GMV3,PTRHD1,0.9770500659942627,0.999996019,0.823824508,1.0,4.538573642
10626,Q86YW5,TREML1,0.08289338648319244,0.0,0.321602268,,1.752080339
10627,P25963,NFKBIA,0.24987632036209106,0.0,0.336970284,,8.276027022
10628,Q5BKZ1,ZNF326,0.4859066605567932,0.0,0.8020365,1.0,3.193466266
10629,Q9Y253,POLH,0.9737348556518555,0.984081309,0.529343792,,1.05296866
10630,Q8WXB4,ZNF606,0.1520264446735382,0.244345515,0.499766747,,0.186339896
10631,O60729,CDC14B,0.0539008304476738,0.0,0.307725846,,1.367981402
10632,Q53GS9,USP39,0.9634088277816772,0.948032193,0.987298114,1.0,3.172373324
10633,Q5JXB2,UBE2NL,0.9822791814804077,0.999999433,0.856771436,1.0,0.250039711
10634,Q9Y547,IFT25,0.12591059505939484,0.0,0.661073875,,0.0
10635,O95477,ABCA1,0.3768885135650635,0.291628902,0.47590409,,2.846718308
10636,Q16288,NTRK3,0.3279581665992737,0.256961513,0.397260397,,0.006754219
10637,P11836,MS4A1,0.4060181677341461,0.657441392,0.519448957,,0.836702405
10638,Q15466,NR0B2,0.17138421535491943,0.0,0.162744029,0.0,2.907879787
10639,P0DTE7,AMY1B,0.10965562611818314,0.0,0.499441698,,0.036534979
10640,P0DKB6,MPC1L,0.10965562611818314,0.0,0.166528524,0.0,0.0
10641,O43316,PAX4,0.10965562611818314,0.0,0.114092286,0.0,0.0
10642,Q9HBI5,CEP15,0.061912450939416885,0.0,0.293268582,0.0,0.0
10643,Q7Z417,NUFIP2,0.6068381667137146,0.151060057,0.813901296,1.0,4.126887449
10644,Q1ZYL8,IZUMO4,0.21428310871124268,0.0,0.310936158,,2.931343088
10645,Q8IVS2,MCAT,0.28471848368644714,0.0,0.876429348,1.0,3.766649053
10646,Q9Y3M9,ZNF337,0.10965562611818314,0.0,0.249601896,0.0,2.654778584
10647,A0A075B759,PPIAL4E,0.9819290637969971,0.997723839,0.714242427,1.0,0.366824223
10648,P31152,MAPK4,0.5129231214523315,0.16613254,0.740687558,1.0,0.0
10649,Q9NRV9,HEBP1,0.9793964624404907,0.999995531,0.999997593,1.0,2.34088396
10650,Q92738,USP6NL,0.6993491649627686,0.3781966,0.356469907,,1.621108355
10651,Q9NQB0,TCF7L2,0.33601877093315125,0.369629059,0.456639639,,2.178032471
10652,P49748,ACADVL,0.9787207841873169,0.999999991,1.0,1.0,6.76093984
10653,Q9P2N4,ADAMTS9,0.432155579328537,0.767567097,0.534294765,,0.085968992
10654,A8MXU0,DEFB108A; DEFB108C,0.10965562611818314,0.0,0.109361788,0.0,0.0
10655,P26639,TARS1,0.9805572032928467,0.999775273,0.967382782,1.0,3.761243633
10656,Q9P031,CCDC59,0.06619933247566223,0.0,0.064428358,0.0,2.285092297
10657,Q9NUR3,TMEM74B,0.054009485989809036,0.0,0.309598248,,3.374240757
10658,Q9Y530,OARD1,0.291616827249527,0.0,0.276020291,0.0,1.859503199
10659,P15291,B4GALT1,0.0900852158665657,0.219026164,0.89639232,1.0,3.540948529
10660,Q5TBC7,BCL2L15,0.2180768847465515,0.0,0.912912841,1.0,4.592731883
10661,Q9H503,BANF2,0.3130395710468292,0.0,0.063764774,0.0,0.0
10662,Q9Y592,CEP83,0.40992164611816406,0.154943433,0.189997433,0.0,1.482068431
10663,Q8N5Y2,MSL3,0.2885640263557434,0.0,0.428356417,,3.746275244
10664,A8MWA4,ZNF705EP,0.10965562611818314,0.0,0.416298831,,0.236773178
10665,Q99999,GAL3ST1,0.1458084136247635,0.13053362,0.121999338,0.0,2.016947388
10666,Q8N9L9,ACOT4,0.09186894446611404,0.0,0.32983009,,1.494231366
10667,D6R901,USP17L21,0.053901463747024536,0.0,0.435816122,,0.0
10668,Q8N720,ZNF655,0.2558976113796234,0.0,0.110861362,0.0,3.733714587
10669,Q96IQ9,ZNF414,0.05724645033478737,0.0,0.439268122,,3.970276985
10670,Q8WWL7,CCNB3,0.309344083070755,0.22670112,0.50075708,,0.136740561
10671,O95382,MAP3K6,0.18922199308872223,0.189110263,0.502592068,,3.711773564
10672,P01615,IGKV2D-28,0.10965562611818314,0.0,0.690172474,,0.0
10673,P05111,INHA,0.06973882019519806,0.0,0.084111806,0.0,0.050083087
10674,Q8NH48,OR5B3,0.10965562611818314,0.0,0.0,0.0,0.0
10675,Q9UMW8,USP18,0.1838676780462265,0.0,0.199233614,0.0,1.321638646
10676,P35225,IL13,0.2002788633108139,0.0,0.218111776,0.0,1.211748144
10677,A0A087WSZ9,TRAV30,0.10965562611818314,0.0,0.058248537,0.0,0.0
10678,Q9UIK4,DAPK2,0.10965562611818314,0.0,0.319017307,,0.821568017
10679,Q8IYA7,MKX,0.19813691079616547,0.318606076,0.396602637,,0.0
10680,A0A1B0GVH4,PRSS51,0.31432557106018066,0.289828128,0.321537775,,0.2595029
10681,P08263,GSTA1,0.1294277459383011,0.0,0.205805058,0.0,0.919549159
10682,Q96PN7,TRERF1,0.16039584577083588,0.0,0.258951478,0.0,1.356698319
10683,P51970,NDUFA8,0.7458478808403015,0.764834853,0.967399909,1.0,3.490201688
10684,Q8IZA3,H1-8,0.4787662923336029,0.15399838,0.0,0.0,0.039761689
10685,Q13516,OLIG2,0.2283822000026703,0.537416861,0.192514166,0.0,0.481717717
10686,P62736,ACTA2,0.9822791814804077,1.0,1.0,1.0,0.551169667
10687,O75324,SNN,0.053975995630025864,0.0,0.049462866,0.0,2.764592448
10688,Q9P1A6,DLGAP2,0.10965562611818314,0.0,0.550341249,,0.0
10689,O14653,GOSR2,0.5341171026229858,0.697066719,0.999999999,1.0,2.236008888
10690,Q8NHR9,PFN4,0.4953675866127014,0.0,0.046832784,0.0,0.459273024
10691,P27487,DPP4,0.0975375771522522,0.200249818,0.8328384,1.0,2.287256477
10692,Q9UPG8,PLAGL2,0.3555927276611328,0.349019594,0.22089082,0.0,3.754033204
10693,Q9UBQ0,VPS29,0.981834888458252,0.999970693,0.999999998,1.0,4.529162914
10694,O60500,NPHS1,0.6074726581573486,0.272249661,0.301498643,,0.388563133
10695,P41586,ADCYAP1R1,0.07622446119785309,0.0,0.312840098,,0.0
10696,A6NC98,CCDC88B,0.9756701588630676,0.992875683,0.811375932,1.0,3.043149019
10697,Q15486,GUSBP1,0.10965562611818314,0.0,0.118494821,0.0,0.767274664
10698,O00522,KRIT1,0.18074660003185272,0.0,0.625305511,,2.785275822
10699,Q9C010,PKIB,0.14315348863601685,0.0,0.0,0.0,0.152916953
10700,Q9NZZ3,CHMP5,0.9764310717582703,0.999743257,0.872027614,1.0,3.642667134
10701,Q9NYV9,TAS2R13,0.08517562597990036,0.0,0.03447578,0.0,0.0
10702,P32455,GBP1,0.9806861877441406,0.999725093,0.993108114,1.0,3.665653484
10703,Q8TDD2,SP7,0.25174516439437866,0.439814155,0.12756999,0.0,0.0
10704,Q13510,ASAH1,0.9642340540885925,0.999988805,0.999999658,1.0,4.007359197
10705,Q9BXJ2,C1QTNF7,0.05393800139427185,0.0,0.132857947,0.0,0.0
10706,Q8N511,TMEM199,0.17576532065868378,0.0,0.607709844,,3.674205449
10707,P80297,MT1X,0.09056328237056732,0.0,0.421610714,,6.350449356
10708,Q8NGI7,OR10V1,0.20919835567474365,0.0,0.0,0.0,0.0
10709,Q9Y5K1,SPO11,0.6888206601142883,0.387580449,0.288842266,0.0,0.0
10710,Q92979,EMG1,0.9419532418251038,0.897561026,0.645186467,,3.723469245
10711,A6NN73,GOLGA8CP,0.253032922744751,0.239543365,0.351766192,,0.0
10712,Q6KCM7,SLC25A25,0.15831699967384338,0.15157214,0.390302519,,3.703294497
10713,P61073,CXCR4,0.08534979075193405,0.0,0.203475331,0.0,4.929506837
10714,Q8TAD8,SNIP1,0.5951898097991943,0.216711362,0.30112403,,3.305852138
10715,P12883,MYH7,0.3625994622707367,0.325215987,0.663373657,,0.0
10716,P0CG47,UBB,0.9822791814804077,1.0,1.0,1.0,7.643054566
10717,P50150,GNG4,0.10965562611818314,0.0,0.347906354,,0.069332852
10718,P54107,CRISP1,0.06938036531209946,0.0,0.208622223,0.0,0.0
10719,Q9UMS0,NFU1,0.9818511009216309,0.970899958,0.761055097,1.0,2.026405691
10720,Q9BSV6,TSEN34,0.40950530767440796,0.585997461,0.480898911,,0.07059881
10721,Q8WTS6,SETD7,0.37899503111839294,0.450860572,0.476342431,,1.791513083
10722,A6NFR6,C5orf60,0.10965562611818314,0.0,0.124661501,0.0,0.0
10723,Q8NDV1,ST6GALNAC3,0.06686151772737503,0.136915265,0.164194645,0.0,0.004196587
10724,O75400,PRPF40A,0.9473129510879517,0.876194066,0.725465461,1.0,3.100455874
10725,P51153,RAB13,0.9795376658439636,0.999999963,0.999998615,1.0,5.492731071
10726,Q9UKL6,PCTP,0.10965562611818314,0.0,0.382135797,,1.253625343
10727,P63132,HERVK_113,0.16680096089839935,0.163467568,0.315417048,,0.0
10728,Q8NGQ5,OR9Q1,0.2704183757305145,0.0,0.03686124,0.0,0.0
10729,P17752,TPH1,0.0659290999174118,0.0,0.369376879,,0.318335618
10730,Q96S97,MYADM,0.9188963770866394,0.96824067,0.776792739,1.0,5.930250559
10731,Q6UX72,B3GNT9,0.2650406062602997,0.184004499,0.321713891,,3.437255983
10732,P43364,MAGEA11,0.6103304624557495,0.756245785,0.210234929,0.0,0.226982517
10733,B1APH4,ZNF487,0.10965562611818314,0.0,0.135867485,0.0,0.790666962
10734,P21462,FPR1,0.25365209579467773,0.0,0.37769539,,1.359204298
10735,Q9UHX1,PUF60,0.9841039180755615,0.999985487,0.999999755,1.0,1.733326071
10736,Q8IXB3,TRARG1,0.08823426812887192,0.0,0.084921267,0.0,0.015655866
10737,Q5VZV1,METTL21C,0.05390431359410286,0.0,0.297758518,0.0,0.0
10738,Q6ZSA8,0,0.10965562611818314,0.0,0.126465122,0.0,0.0
10739,Q13887,KLF5,0.4604286253452301,0.246494845,0.648196674,,5.046724095
10740,Q8NFH3,NUP43,0.974837601184845,0.931233863,0.818863471,1.0,2.733238694
10741,O60522,TDRD6,0.219295933842659,0.390297885,0.494764343,,0.040093513
10742,Q9H0E3,SAP130,0.3360068202018738,0.0,0.513976048,,1.699328597
10743,Q02156,PRKCE,0.6715919971466064,0.459596572,0.638927761,,0.592160901
10744,Q5W0B7,TMEM236,0.05390649661421776,0.0,0.038765674,0.0,0.053815091
10745,Q5JUQ0,FAM78A,0.5830813050270081,0.738139764,0.340172608,,1.215346309
10746,P0CW20,LIMS4,0.10965562611818314,0.0,0.025347182,0.0,0.0
10747,Q86UE4,MTDH,0.55301433801651,0.678103673,0.999840676,1.0,3.608599354
10748,Q86YN6,PPARGC1B,0.13206548988819122,0.293542075,0.280334508,0.0,0.681183324
10749,O60304,ZNF500,0.10309592634439468,0.0,0.1230484,0.0,2.506399815
10750,Q8IYS1,PM20D2,0.699699878692627,0.979188432,0.539348879,,3.024528384
10751,P09958,FURIN,0.13366003334522247,0.0,0.512366445,,4.608751353
10752,Q16363,LAMA4,0.6448219418525696,0.602001966,0.692430315,,0.14855471
10753,Q68D51,DENND2C,0.3632148504257202,0.160952696,0.240272334,0.0,0.169197606
10754,Q6P1J9,CDC73,0.9607572555541992,0.994558209,0.970043435,1.0,1.407726394
10755,P48048,KCNJ1,0.0679992213845253,0.0,0.235959263,0.0,0.031972269
10756,Q9P286,PAK5,0.3612266182899475,0.0,0.461188187,,0.0
10757,Q9NRY5,FAM114A2,0.9787213802337646,0.986775353,0.991961675,1.0,1.336545832
10758,P12110,COL6A2,0.9215242862701416,0.8824325,0.507563931,,1.753310954
10759,Q9H596,DUSP21,0.35713890194892883,0.540673296,0.024074389,0.0,0.0
10760,Q9BYZ6,RHOBTB2,0.7692154049873352,0.472879534,0.230059995,0.0,2.141380844
10761,P0C264,SBK3,0.09919224679470062,0.0,0.193118038,0.0,1.205983053
10762,O60220,TIMM8A,0.9769420027732849,0.999995965,0.713965526,1.0,4.050738006
10763,P11226,MBL2,0.21898606419563293,0.150826256,0.215032296,0.0,0.0
10764,P53365,ARFIP2,0.4320771098136902,0.0,0.803752784,1.0,5.156912189
10765,Q96JS3,PGBD1,0.1809219866991043,0.172421354,0.311035048,,0.313922294
10766,Q6P4A8,PLBD1,0.9674839377403259,0.999971703,0.954785083,1.0,3.019317983
10767,Q96EP5,DAZAP1,0.9841018319129944,0.999974744,0.999995332,1.0,4.712133082
10768,P08590,MYL3,0.6816331744194031,0.828600235,0.144655171,0.0,0.0
10769,Q969G3,SMARCE1,0.9760625958442688,0.999980211,0.857021997,1.0,3.478687101
10770,Q9NZR1,TMOD2,0.7928478717803955,0.592396369,0.407042714,,0.131219413
10771,Q8TB73,NDNF,0.05391206592321396,0.0,0.754166555,1.0,0.898774307
10772,Q0VGL1,LAMTOR4,0.3181500732898712,0.0,0.28389825,0.0,4.624687511
10773,Q99877,H2BC15,0.9749622344970703,0.999999677,0.999999909,1.0,1.936956004
10774,O95427,PIGN,0.6704298257827759,0.818933685,0.586788279,,0.990320119
10775,Q96A29,SLC35C1,0.05390482023358345,0.0,0.146048638,0.0,4.370805047
10776,Q9H6R0,DHX33,0.5691171288490295,0.254729304,0.418428626,,2.596447759
10777,P29144,TPP2,0.9819453358650208,0.995214979,0.978695587,1.0,2.458052586
10778,Q9UMR3,TBX20,0.19594340026378632,0.211470713,0.161372443,0.0,0.0
10779,P50583,NUDT2,0.10965562611818314,0.0,0.61779967,,2.062629729
10780,Q8IZL8,PELP1,0.3562648594379425,0.0,0.999952552,1.0,3.393694553
10781,Q9HC10,OTOF,0.5558528900146484,0.225282706,0.406186316,,0.141806223
10782,Q6ZV29,PNPLA7,0.21259522438049316,0.17896378,0.570027412,,0.540979127
10783,Q9HCK1,ZDBF2,0.14564882218837738,0.130230172,0.489215815,,0.14903428
10784,Q96NU7,AMDHD1,0.45826756954193115,0.309853481,0.215815334,0.0,0.088682876
10785,Q9NZQ0,DNAJC27,0.25090354681015015,0.314829032,0.172104709,0.0,1.698839788
10786,O15389,SIGLEC5,0.27266690135002136,0.26558255,0.352530738,,0.103361569
10787,Q9BWJ5,SF3B5,0.4299961030483246,0.0,0.857142205,1.0,6.863114676
10788,O75347,TBCA,0.9833371043205261,0.999999986,0.987449783,1.0,1.819049634
10789,P57077,MAP3K7CL,0.0852278470993042,0.133627553,0.242959876,0.0,0.217241874
10790,P02729,0,0.10965562611818314,0.0,0.0,0.0,0.0
10791,A6NCF6,MAGEA13P,0.10965562611818314,0.0,0.305140626,,0.0
10792,Q6ZRT6,PRR23B,0.25191187858581543,0.613962701,0.286678514,0.0,0.0
10793,Q5JZY3,EPHA10,0.9243630170822144,0.974595448,0.7454962,1.0,1.57536076
10794,O60294,LCMT2,0.10375390946865082,0.0,0.51602329,,2.401739267
10795,Q6UWZ7,ABRAXAS1,0.6086369156837463,0.384882839,0.237762513,0.0,0.58537738
10796,Q9H0G5,NSRP1,0.756633996963501,0.695106131,0.363420047,,2.523076772
10797,P49419,ALDH7A1,0.9278690218925476,0.92327131,0.996501757,1.0,2.282006627
10798,O95833,CLIC3,0.9587790369987488,0.948512727,0.801662986,1.0,2.998139014
10799,Q8NGA1,OR1M1,0.10965562611818314,0.0,0.136942651,0.0,0.0
10800,Q9UHF7,TRPS1,0.6294968128204346,0.320935702,0.625272163,,1.421660761
10801,Q12879,GRIN2A,0.25937071442604065,0.243588972,0.379461807,,0.081184827
10802,P41146,OPRL1,0.10965562611818314,0.0,0.120169337,0.0,0.04790921
10803,Q15652,JMJD1C,0.43163302540779114,0.605043935,0.417275176,,1.686896324
10804,Q9H0S4,DDX47,0.8819072246551514,0.854321191,0.992402891,1.0,2.997350281
10805,Q6ICG8,WBP2NL,0.15470600128173828,0.0,0.257472016,0.0,0.336331108
10806,Q16625,OCLN,0.1099214032292366,0.0,0.856452937,1.0,0.059521516
10807,Q9UJG1,MOSPD1,0.43254631757736206,0.263427127,0.209531223,0.0,1.705640777
10808,Q14973,SLC10A1,0.13905104994773865,0.0,0.038507428,0.0,0.015293519
10809,Q99459,CDC5L,0.9667357802391052,0.999814234,0.999524803,1.0,2.355718123
10810,P36222,CHI3L1,0.7879335880279541,0.999238048,0.377204135,,1.54288045
10811,Q6ZP01,RBM44,0.3569345772266388,0.478384928,0.329625533,,0.78336464
10812,P35251,RFC1,0.7035969495773315,0.559067752,0.43089276,,1.945413095
